'alias* -> (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias)'	89
'alias* -> (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias)'	90
'alias* -> (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias), (alias)'	91
'arguments -> (arguments)'	92
'arguments -> (epsilon)'	93
'arguments -> (expr*{args})'	94
'arguments -> (expr*{args}), (expr*{defaults})'	95
'arguments -> (expr*{args}), (str{kwarg})'	96
'arguments -> (expr*{args}), (str{kwarg}), (expr*{defaults})'	97
'arguments -> (expr*{args}), (str{vararg})'	98
'arguments -> (expr*{args}), (str{vararg}), (str{kwarg})'	99
'arguments -> (expr*{args}), (str{vararg}), (str{kwarg}), (expr*{defaults})'	100
'arguments -> (str{kwarg})'	101
'arguments -> (str{vararg})'	102
'arguments -> (str{vararg}), (str{kwarg})'	103
'boolop -> (And)'	104
'boolop -> (Or)'	105
'cmpop -> (Eq)'	106
'cmpop -> (Gt)'	107
'cmpop -> (GtE)'	108
'cmpop -> (In)'	109
'cmpop -> (Is)'	110
'cmpop -> (IsNot)'	111
'cmpop -> (Lt)'	112
'cmpop -> (LtE)'	113
'cmpop -> (NotEq)'	114
'cmpop -> (NotIn)'	115
'cmpop* -> (cmpop)'	116
'cmpop* -> (cmpop), (cmpop)'	117
'cmpop* -> (cmpop), (cmpop), (cmpop)'	118
'comprehension -> (expr{target}), (expr{iter})'	119
'comprehension -> (expr{target}), (expr{iter}), (expr*{ifs})'	120
'comprehension* -> (comprehension)'	121
'comprehension* -> (comprehension), (comprehension)'	122
'excepthandler* -> (ExceptHandler)'	123
'expr -> (Attribute)'	124
'expr -> (BinOp)'	125
'expr -> (BoolOp)'	126
'expr -> (Call)'	127
'expr -> (Compare)'	128
'expr -> (Dict)'	129
'expr -> (DictComp)'	130
'expr -> (GeneratorExp)'	131
'expr -> (IfExp)'	132
'expr -> (Lambda)'	133
'expr -> (List)'	134
'expr -> (ListComp)'	135
'expr -> (Name)'	136
'expr -> (Num)'	137
'expr -> (Set)'	138
'expr -> (Str)'	139
'expr -> (Subscript)'	140
'expr -> (Tuple)'	141
'expr -> (UnaryOp)'	142
'expr -> (Yield)'	143
'expr* -> (expr)'	144
'expr* -> (expr), (expr)'	145
'expr* -> (expr), (expr), (expr)'	146
'expr* -> (expr), (expr), (expr), (expr)'	147
'expr* -> (expr), (expr), (expr), (expr), (expr)'	148
'expr* -> (expr), (expr), (expr), (expr), (expr), (expr)'	149
'expr* -> (expr), (expr), (expr), (expr), (expr), (expr), (expr)'	150
'expr* -> (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr)'	151
'expr* -> (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr)'	152
'expr* -> (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr)'	153
'expr* -> (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr)'	154
'expr* -> (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr)'	155
'expr* -> (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr)'	156
'expr* -> (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr)'	157
'expr* -> (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr)'	158
'expr* -> (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr)'	159
'expr* -> (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr)'	160
'expr* -> (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr)'	161
'expr* -> (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr)'	162
'expr* -> (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr)'	163
'expr* -> (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr)'	164
'expr* -> (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr)'	165
'expr* -> (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr)'	166
'expr* -> (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr)'	167
'expr* -> (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr)'	168
'expr* -> (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr), (expr)'	169
'keyword -> (str{arg}), (expr{value})'	170
'keyword* -> (keyword)'	171
'keyword* -> (keyword), (keyword)'	172
'keyword* -> (keyword), (keyword), (keyword)'	173
'keyword* -> (keyword), (keyword), (keyword), (keyword)'	174
'keyword* -> (keyword), (keyword), (keyword), (keyword), (keyword)'	175
'keyword* -> (keyword), (keyword), (keyword), (keyword), (keyword), (keyword)'	176
'keyword* -> (keyword), (keyword), (keyword), (keyword), (keyword), (keyword), (keyword)'	177
'keyword* -> (keyword), (keyword), (keyword), (keyword), (keyword), (keyword), (keyword), (keyword), (keyword)'	178
'operator -> (Add)'	179
'operator -> (BitAnd)'	180
'operator -> (BitOr)'	181
'operator -> (BitXor)'	182
'operator -> (Div)'	183
'operator -> (FloorDiv)'	184
'operator -> (LShift)'	185
'operator -> (Mod)'	186
'operator -> (Mult)'	187
'operator -> (Pow)'	188
'operator -> (Sub)'	189
'root -> (Assert)'	190
'root -> (Assign)'	191
'root -> (AugAssign)'	192
'root -> (Break)'	193
'root -> (ClassDef)'	194
'root -> (Continue)'	195
'root -> (Delete)'	196
'root -> (Exec)'	197
'root -> (Expr)'	198
'root -> (For)'	199
'root -> (FunctionDef)'	200
'root -> (Global)'	201
'root -> (If)'	202
'root -> (Import)'	203
'root -> (ImportFrom)'	204
'root -> (Pass)'	205
'root -> (Print)'	206
'root -> (Raise)'	207
'root -> (Return)'	208
'root -> (TryExcept)'	209
'root -> (TryFinally)'	210
'root -> (While)'	211
'root -> (With)'	212
'slice -> (Index)'	213
'slice -> (Slice)'	214
'stmt -> (If)'	215
'stmt -> (Pass)'	216
'stmt* -> (stmt)'	217
'str* -> (str)'	218
'str* -> (str), (str)'	219
'unaryop -> (Not)'	220
'unaryop -> (USub)'	221
